luxes, temp, hum, curr, volt, power, dd,hh,mm
9753.6,20,68,0.26,14.79,3.9,25,8,52
9576.96,19,71,0.24,14.78,3.61,25,8,47
9487.36,18,75,0.23,14.78,3.42,25,8,42
8757.76,17,78,0.21,14.77,3.08,25,8,37
7196.16,16,80,0.18,14.74,2.64,25,8,32
6579.2,16,83,0.17,14.74,2.51,25,8,27
6295.04,15,88,0.15,14.73,2.27,25,8,22
5314.56,13,94,0.14,14.73,1.98,25,8,17
4807.68,12,99,0.12,14.71,1.73,25,8,12
2752,12,100,0.07,14.68,0.97,25,8,7
4469.76,11,99,0.1,14.7,1.42,25,8,2
3758.08,9,100,0.09,14.69,1.25,25,7,57
4280.32,22,77,0.08,14.7,1.13,24,17,17
4643.84,22,77,0.09,14.7,1.32,24,17,12
5716.48,24,71,0.13,14.72,1.89,24,17,2
6405.12,24,69,0.12,14.72,1.69,24,16,57
7685.12,24,69,0.17,14.75,2.47,24,16,52
7877.12,26,65,0.18,14.74,2.64,24,16,47
9292.8,26,63,0.21,14.77,3.12,24,16,42
10741.76,26,64,0.25,14.78,3.64,24,16,37
10792.96,27,62,0.25,14.8,3.75,24,16,32
10444.8,24,69,0.25,14.79,3.7,24,16,27
4736,23,70,0.11,14.7,1.56,24,16,22
7050.24,24,69,0.16,14.73,2.34,24,16,17
4326.4,24,65,0.1,14.7,1.42,24,16,12
4326.4,26,61,0.1,14.7,1.42,24,16,7
15083.52,29,55,0.35,14.85,5.21,24,16,2
15779.84,27,59,0.36,14.85,5.35,24,15,57
5137.92,24,64,0.12,14.71,1.69,24,15,52
6863.36,27,58,0.15,14.73,2.23,24,15,47
13265.92,31,50,0.29,14.82,4.26,24,15,42
18053.12,30,50,0.39,14.87,5.84,24,15,37
12062.72,32,46,0.27,14.8,4.02,24,15,32
19788.8,33,45,0.42,14.89,6.22,24,15,27
20920.32,33,45,0.44,14.9,6.59,24,15,22
22906.88,33,43,0.47,14.92,6.94,24,15,17
6435.84,32,44,0.14,14.73,2.06,24,15,12
23664.64,37,38,0.48,14.93,7.18,24,15,7
23480.32,37,37,0.49,14.94,7.33,24,15,2
23787.52,37,35,0.51,14.94,7.58,24,14,57
24545.28,38,35,0.53,14.96,7.95,24,14,52
24616.96,38,34,0.53,14.96,7.92,24,14,47
24463.36,37,35,0.53,14.96,7.9,24,14,42
26429.44,40,29,0.54,14.96,8.12,24,14,37
21770.24,37,31,0.48,14.92,7.21,24,14,32
24115.2,38,30,0.53,14.95,7.95,24,14,27
25169.92,41,28,0.54,14.96,8.08,24,14,22
26961.92,39,30,0.56,14.97,8.31,24,14,17
28958.72,40,28,0.56,14.97,8.31,24,14,12
30617.6,42,27,0.56,14.98,8.33,24,14,7
31139.84,40,28,0.56,14.97,8.31,24,14,2
31948.8,39,29,0.56,14.98,8.31,24,13,57
31815.68,40,28,0.56,14.98,8.45,24,13,52
20213.76,39,29,0.38,14.87,5.68,24,13,47
34273.28,40,28,0.57,14.98,8.5,24,13,42
34170.88,42,27,0.56,14.98,8.38,24,13,37
36956.16,41,27,0.57,14.98,8.59,24,13,32
36771.84,40,28,0.57,14.98,8.55,24,13,27
36567.04,41,28,0.57,14.98,8.56,24,13,22
36669.44,40,28,0.58,14.98,8.67,24,13,17
37130.24,41,27,0.57,14.99,8.6,24,13,12
37468.16,42,27,0.58,14.98,8.65,24,13,7
39464.96,41,28,0.59,14.99,8.81,24,13,2
40232.96,41,28,0.58,14.99,8.72,24,12,57
40181.76,41,28,0.59,14.99,8.79,24,12,52
40181.76,40,29,0.6,15,8.92,24,12,47
37027.84,40,29,0.58,14.99,8.72,24,12,42
38021.12,41,28,0.59,14.99,8.85,24,12,37
37959.68,39,29,0.6,14.99,8.93,24,12,32
37048.32,40,28,0.58,14.99,8.77,24,12,27
37048.32,42,28,0.57,14.98,8.61,24,12,22
36761.6,39,30,0.58,14.98,8.63,24,12,17
36730.88,41,28,0.58,14.99,8.77,24,12,12
34529.28,40,30,0.59,14.99,8.82,24,12,7
35051.52,41,29,0.58,14.99,8.77,24,12,2
34170.88,42,29,0.58,14.99,8.73,24,11,57
34406.4,42,29,0.57,14.98,8.49,24,11,52
35389.44,40,34,0.58,14.99,8.68,24,11,47
34355.2,38,35,0.58,14.98,8.69,24,11,42
32235.52,38,35,0.57,14.98,8.58,24,11,37
31907.84,38,35,0.57,14.98,8.54,24,11,32
31897.6,37,36,0.56,14.97,8.42,24,11,27
31303.68,37,34,0.57,14.98,8.61,24,11,22
28559.36,37,34,0.56,14.97,8.33,24,11,17
27432.96,38,34,0.55,14.96,8.17,24,11,12
26664.96,38,36,0.54,14.96,8,24,11,7
27586.56,36,37,0.54,14.95,8.05,24,11,2
25487.36,37,40,0.5,14.94,7.4,24,10,57
26613.76,37,41,0.5,14.93,7.53,24,10,52
28272.64,37,41,0.52,14.94,7.76,24,10,47
27197.44,36,41,0.51,14.94,7.62,24,10,42
27535.36,36,42,0.52,14.94,7.77,24,10,37
24688.64,36,42,0.5,14.93,7.39,24,10,32
24227.84,35,43,0.5,14.93,7.41,24,10,27
23244.8,33,46,0.48,14.92,7.12,24,10,22
22968.32,33,46,0.47,14.92,6.94,24,10,17
22487.04,34,45,0.46,14.9,6.78,24,10,12
21370.88,32,49,0.44,14.9,6.63,24,10,7
20582.4,31,51,0.43,14.89,6.44,24,10,2
19614.72,29,54,0.43,14.9,6.43,24,9,57
18135.04,29,54,0.41,14.89,6.08,24,9,52
17873.92,28,56,0.4,14.87,6,24,9,47
17827.84,27,58,0.41,14.88,6.11,24,9,42
16281.6,26,61,0.4,14.88,5.96,24,9,37
13132.8,26,60,0.36,14.85,5.39,24,9,32
13332.48,26,61,0.37,14.85,5.49,24,9,27
13854.72,26,61,0.35,14.84,5.21,24,9,22
14735.36,25,62,0.35,14.84,5.16,24,9,17
13383.68,25,64,0.33,14.84,4.84,24,9,12
12226.56,23,68,0.31,14.82,4.53,24,9,7
11596.8,22,71,0.3,14.82,4.43,24,9,2
10972.16,21,73,0.29,14.81,4.28,24,8,57
10280.96,20,75,0.27,14.81,4.03,24,8,52
9868.8,20,75,0.25,14.79,3.71,24,8,47
9740.8,20,78,0.24,14.78,3.51,24,8,42
8023.04,18,83,0.19,14.76,2.85,24,8,37
7667.2,17,89,0.19,14.75,2.8,24,8,32
5606.4,15,98,0.15,14.74,2.18,24,8,27
4029.44,15,98,0.1,14.71,1.51,24,8,22
4554.24,15,98,0.12,14.71,1.73,24,8,17
4096,14,99,0.1,14.71,1.55,24,8,12
4779.52,14,100,0.11,14.71,1.61,24,8,7
4226.56,13,99,0.1,14.7,1.43,24,8,2
3686.4,12,100,0.09,14.7,1.28,24,7,57
2864.64,11,99,0.07,14.69,1.01,24,7,52
4925.44,28,49,0.11,14.72,1.61,23,17,2
6415.36,30,45,0.14,14.73,2.06,23,16,57
7644.16,31,43,0.16,14.75,2.39,23,16,52
8340.48,32,38,0.18,14.76,2.66,23,16,47
8732.16,32,38,0.19,14.76,2.88,23,16,42
9518.08,33,37,0.22,14.78,3.2,23,16,37
9978.88,32,39,0.23,14.79,3.42,23,16,32
11151.36,33,38,0.26,14.8,3.87,23,16,27
11197.44,31,40,0.27,14.81,4.02,23,16,22
11479.04,30,43,0.28,14.81,4.11,23,16,17
12298.24,32,41,0.29,14.82,4.3,23,16,12
12625.92,34,38,0.29,14.82,4.34,23,16,7
13434.88,34,36,0.31,14.83,4.63,23,16,2
14202.88,33,38,0.32,14.84,4.83,23,15,57
16256,34,37,0.35,14.85,5.18,23,15,52
16747.52,34,35,0.36,14.86,5.35,23,15,47
17699.84,33,38,0.37,14.87,5.56,23,15,42
18309.12,35,36,0.39,14.88,5.75,23,15,37
19302.4,33,38,0.41,14.88,6.07,23,15,32
20648.96,37,34,0.42,14.9,6.26,23,15,27
20638.72,37,34,0.42,14.89,6.27,23,15,22
21852.16,39,30,0.44,14.9,6.49,23,15,17
21964.8,39,31,0.44,14.91,6.54,23,15,12
22343.68,38,31,0.46,14.92,6.81,23,15,7
21575.68,40,30,0.46,14.92,6.82,23,15,2
22241.28,39,30,0.48,14.93,7.14,23,14,57
21790.72,41,29,0.48,14.93,7.17,23,14,52
21841.92,38,32,0.48,14.93,7.21,23,14,47
22517.76,40,29,0.49,14.93,7.28,23,14,42
23244.8,38,31,0.5,14.94,7.41,23,14,37
23552,40,28,0.52,14.95,7.73,23,14,32
23767.04,39,30,0.52,14.96,7.82,23,14,27
23040,38,31,0.52,14.95,7.72,23,14,22
24719.36,38,32,0.53,14.95,7.87,23,14,17
26449.92,36,34,0.53,14.95,7.92,23,14,12
28487.68,37,33,0.53,14.96,7.99,23,14,7
30300.16,42,28,0.54,14.96,8.03,23,13,57
30187.52,40,30,0.54,14.96,8,23,13,52
32051.2,41,29,0.55,14.98,8.26,23,13,47
34099.2,39,29,0.56,14.97,8.41,23,13,42
34785.28,37,32,0.57,14.98,8.54,23,13,37
36802.56,39,30,0.57,14.98,8.54,23,13,32
37734.4,41,27,0.57,14.98,8.5,23,13,27
37795.84,44,27,0.57,14.99,8.61,23,13,22
37058.56,42,27,0.58,14.98,8.65,23,13,17
37857.28,42,28,0.57,14.99,8.61,23,13,12
37672.96,42,27,0.58,14.99,8.64,23,13,7
40212.48,41,29,0.58,14.99,8.72,23,13,2
40601.6,42,27,0.58,14.98,8.7,23,12,57
40396.8,37,34,0.59,14.99,8.81,23,12,52
40396.8,38,32,0.59,14.99,8.86,23,12,47
38737.92,38,32,0.59,14.99,8.88,23,12,42
38092.8,38,32,0.59,15,8.85,23,12,37
38461.44,41,30,0.58,14.99,8.77,23,12,32
38195.2,40,30,0.59,14.99,8.87,23,12,27
38277.12,37,34,0.59,14.99,8.86,23,12,22
37632,39,30,0.58,14.99,8.76,23,12,17
36945.92,39,30,0.58,14.98,8.69,23,12,12
34437.12,39,32,0.58,14.99,8.68,23,12,7
34355.2,39,32,0.58,14.99,8.64,23,12,2
34007.04,37,33,0.58,14.98,8.7,23,11,57
34826.24,36,34,0.58,14.98,8.74,23,11,52
34928.64,35,36,0.58,14.98,8.69,23,11,47
34775.04,40,30,0.57,14.98,8.5,23,11,42
32645.12,39,32,0.57,14.98,8.47,23,11,37
32337.92,39,32,0.56,14.97,8.42,23,11,32
32563.2,37,34,0.56,14.98,8.46,23,11,27
31242.24,36,35,0.56,14.97,8.42,23,11,22
29634.56,35,37,0.56,14.98,8.41,23,11,17
27381.76,35,38,0.54,14.96,8.13,23,11,12
27617.28,35,36,0.55,14.97,8.22,23,11,7
27320.32,36,36,0.54,14.96,8.1,23,11,2
28323.84,36,35,0.54,14.95,8.09,23,10,57
28508.16,33,39,0.54,14.95,8.01,23,10,52
29255.68,34,38,0.53,14.95,7.94,23,10,47
28467.2,36,35,0.52,14.95,7.81,23,10,42
26675.2,36,36,0.51,14.94,7.6,23,10,37
25497.6,34,40,0.51,14.94,7.62,23,10,32
24535.04,32,41,0.5,14.93,7.46,23,10,27
24064,30,45,0.49,14.92,7.33,23,10,22
24299.52,33,42,0.48,14.92,7.22,23,10,17
24166.4,29,47,0.48,14.92,7.16,23,10,12
23121.92,30,46,0.48,14.92,7.1,23,10,7
22599.68,30,46,0.47,14.91,6.94,23,10,2
21032.96,30,46,0.45,14.9,6.72,23,9,57
20003.84,30,46,0.44,14.89,6.57,23,9,52
19384.32,29,48,0.43,14.89,6.43,23,9,47
18355.2,29,48,0.42,14.89,6.25,23,9,42
16235.52,28,50,0.41,14.88,6.03,23,9,37
13905.92,28,52,0.39,14.87,5.84,23,9,32
13112.32,25,55,0.38,14.86,5.72,23,9,27
14202.88,26,54,0.37,14.86,5.53,23,9,22
15119.36,26,56,0.36,14.85,5.32,23,9,17
14044.16,24,59,0.34,14.84,5.09,23,9,12
13230.08,23,61,0.33,14.83,4.92,23,9,7
11970.56,23,62,0.31,14.83,4.63,23,9,2
11202.56,22,65,0.3,14.81,4.39,23,8,57
10467.84,22,67,0.28,14.8,4.11,23,8,52
10211.84,21,69,0.26,14.79,3.81,23,8,47
10048,19,73,0.24,14.78,3.51,23,8,42
9262.08,19,75,0.21,14.77,3.16,23,8,37
8174.08,18,78,0.2,14.76,2.89,23,8,32
6748.16,17,82,0.18,14.75,2.6,23,8,27
6440.96,17,84,0.16,14.73,2.32,23,8,22
5465.6,16,90,0.14,14.72,2.05,23,8,17
4797.44,15,96,0.12,14.71,1.8,23,8,12
4912.64,14,100,0.11,14.71,1.56,23,8,7
4405.76,13,99,0.09,14.7,1.36,23,8,2
3678.72,11,100,0.08,14.7,1.22,23,7,57
4001.28,27,42,0.08,14.7,1.19,22,17,12
4280.32,27,43,0.08,14.7,1.19,22,17,7
5222.4,28,40,0.12,14.71,1.74,22,17,2
6213.12,30,38,0.14,14.72,2.02,22,16,57
7592.96,30,39,0.16,14.75,2.38,22,16,52
8332.8,29,39,0.18,14.76,2.68,22,16,47
8798.72,29,38,0.2,14.76,2.93,22,16,42
9418.24,29,41,0.22,14.78,3.2,22,16,37
9725.44,30,38,0.23,14.78,3.4,22,16,32
10526.72,31,36,0.25,14.8,3.74,22,16,27
11217.92,31,37,0.27,14.81,3.99,22,16,22
11816.96,32,36,0.28,14.81,4.19,22,16,17
12544,31,37,0.29,14.82,4.36,22,16,12
13383.68,32,35,0.31,14.82,4.61,22,16,7
14044.16,35,31,0.33,14.84,4.84,22,16,2
15155.2,34,35,0.34,14.84,5.04,22,15,57
16194.56,35,31,0.35,14.85,5.15,22,15,52
17530.88,35,30,0.37,14.86,5.47,22,15,47
18570.24,37,30,0.38,14.87,5.67,22,15,42
19297.28,38,28,0.4,14.88,5.9,22,15,37
19128.32,38,29,0.41,14.89,6.03,22,15,32
19297.28,36,30,0.41,14.89,6.14,22,15,27
20234.24,37,30,0.43,14.9,6.43,22,15,22
21155.84,37,29,0.44,14.9,6.5,22,15,17
22149.12,38,28,0.44,14.91,6.62,22,15,12
22231.04,38,27,0.46,14.91,6.84,22,15,7
22159.36,38,27,0.46,14.91,6.86,22,15,2
21401.6,39,26,0.46,14.91,6.87,22,14,57
20925.44,39,26,0.46,14.92,6.91,22,14,52
21739.52,38,28,0.49,14.93,7.24,22,14,47
22159.36,40,26,0.49,14.93,7.3,22,14,42
23367.68,40,27,0.5,14.94,7.5,22,14,37
23121.92,39,28,0.51,14.95,7.67,22,14,32
23234.56,40,27,0.52,14.95,7.74,22,14,27
26429.44,40,26,0.52,14.95,7.83,22,14,22
27043.84,41,25,0.54,14.97,8,22,14,17
28549.12,41,26,0.54,14.96,8,22,14,12
29614.08,41,25,0.54,14.96,8.1,22,14,7
30924.8,40,25,0.55,14.97,8.29,22,14,2
31416.32,39,26,0.55,14.97,8.29,22,13,57
32102.4,40,27,0.55,14.98,8.26,22,13,52
32409.6,41,26,0.56,14.98,8.37,22,13,47
34088.96,37,29,0.57,14.98,8.52,22,13,42
34969.6,37,29,0.58,14.98,8.64,22,13,37
36648.96,35,32,0.58,14.99,8.73,22,13,32
37550.08,37,31,0.58,14.99,8.69,22,13,27
37365.76,40,28,0.58,14.99,8.68,22,13,22
37795.84,42,25,0.58,14.98,8.65,22,13,17
38123.52,42,25,0.58,14.99,8.77,22,13,12
37806.08,41,27,0.58,14.99,8.73,22,13,7
39137.28,37,29,0.58,14.99,8.77,22,13,2
39997.44,43,24,0.58,14.99,8.69,22,12,57
40120.32,42,25,0.58,14.99,8.72,22,12,52
40120.32,41,25,0.58,14.99,8.77,22,12,47
38338.56,41,27,0.58,14.99,8.73,22,12,42
38154.24,41,26,0.59,14.99,8.79,22,12,37
37621.76,38,30,0.58,14.99,8.77,22,12,32
37693.44,40,27,0.58,14.99,8.76,22,12,27
37959.68,40,28,0.58,14.99,8.77,22,12,22
38727.68,41,27,0.59,15,8.81,22,12,17
37201.92,37,31,0.59,15,8.88,22,12,12
35194.88,38,29,0.6,15,8.92,22,12,7
34846.72,37,32,0.59,14.99,8.81,22,12,2
34048,39,29,0.58,14.99,8.68,22,11,57
34519.04,38,31,0.57,14.98,8.58,22,11,52
35993.6,40,28,0.57,14.99,8.61,22,11,47
34467.84,39,30,0.57,14.98,8.56,22,11,42
33126.4,39,29,0.57,14.98,8.51,22,11,37
32829.44,40,27,0.57,14.98,8.54,22,11,32
33423.36,39,30,0.57,14.98,8.5,22,11,27
31918.08,35,35,0.57,14.98,8.54,22,11,22
29521.92,35,36,0.56,14.98,8.42,22,11,17
28446.72,34,35,0.56,14.97,8.35,22,11,12
27811.84,36,34,0.56,14.96,8.31,22,11,7
27402.24,36,34,0.54,14.96,8.14,22,11,2
27924.48,36,35,0.54,14.96,8.03,22,10,57
28078.08,38,33,0.53,14.95,7.92,22,10,52
28764.16,34,35,0.53,14.95,7.87,22,10,47
27781.12,32,39,0.51,14.94,7.69,22,10,42
26746.88,36,36,0.51,14.94,7.64,22,10,37
25180.16,35,36,0.5,14.94,7.5,22,10,32
24576,36,35,0.5,14.93,7.41,22,10,27
24934.4,35,37,0.49,14.93,7.33,22,10,22
24227.84,34,38,0.48,14.92,7.14,22,10,17
23234.56,34,37,0.46,14.91,6.91,22,10,12
21934.08,33,40,0.47,14.91,6.94,22,10,7
21893.12,32,41,0.46,14.91,6.82,22,10,2
20464.64,29,45,0.44,14.9,6.59,22,9,57
19445.76,29,45,0.43,14.9,6.43,22,9,52
19379.2,30,43,0.43,14.89,6.32,22,9,47
18211.84,30,44,0.41,14.88,6.14,22,9,42
16471.04,28,46,0.4,14.87,5.95,22,9,37
14284.8,27,49,0.39,14.87,5.84,22,9,32
13276.16,26,51,0.38,14.87,5.72,22,9,27
13670.4,26,51,0.36,14.85,5.38,22,9,22
14479.36,26,53,0.35,14.84,5.16,22,9,17
13788.16,25,54,0.34,14.84,5.03,22,9,12
12943.36,24,57,0.32,14.83,4.8,22,9,7
11673.6,24,58,0.31,14.82,4.56,22,9,2
10798.08,22,61,0.29,14.81,4.31,22,8,57
10076.16,21,65,0.27,14.8,4.03,22,8,52
9950.72,20,66,0.25,14.79,3.75,22,8,47
9664,20,70,0.23,14.78,3.46,22,8,42
8972.8,18,73,0.21,14.77,3.16,22,8,37
7943.68,18,75,0.19,14.75,2.88,22,8,32
6668.8,17,80,0.17,14.75,2.59,22,8,27
6174.72,16,84,0.16,14.74,2.28,22,8,22
5399.04,15,90,0.14,14.73,2.05,22,8,17
4666.88,14,94,0.12,14.72,1.78,22,8,12
4759.04,13,100,0.11,14.7,1.57,22,8,7
4231.68,12,99,0.09,14.71,1.4,22,8,2
3642.88,10,100,0.08,14.69,1.23,22,7,57
3988.48,26,42,0.07,14.69,1.02,21,17,17
4587.52,27,42,0.09,14.7,1.32,21,17,12
5191.68,27,42,0.1,14.7,1.45,21,17,7
6095.36,27,40,0.14,14.73,2.02,21,17,2
7303.68,27,39,0.16,14.74,2.3,21,16,57
8340.48,29,37,0.17,14.74,2.55,21,16,52
9082.88,30,35,0.19,14.76,2.84,21,16,47
9530.88,31,33,0.21,14.77,3.08,21,16,42
9940.48,31,34,0.22,14.77,3.33,21,16,37
10478.08,32,33,0.24,14.79,3.57,21,16,32
10462.72,33,31,0.25,14.8,3.74,21,16,27
11171.84,33,34,0.27,14.8,3.98,21,16,22
12129.28,33,31,0.29,14.81,4.26,21,16,17
13342.72,33,31,0.31,14.82,4.58,21,16,12
13818.88,33,31,0.32,14.83,4.83,21,16,7
14571.52,33,29,0.34,14.84,4.97,21,16,2
15134.72,33,29,0.34,14.85,5.08,21,15,57
16276.48,34,32,0.35,14.85,5.18,21,15,52
17771.52,35,28,0.37,14.86,5.48,21,15,47
18519.04,37,27,0.38,14.87,5.64,21,15,42
19061.76,39,25,0.39,14.88,5.84,21,15,37
18862.08,37,25,0.4,14.88,5.95,21,15,32
19522.56,38,25,0.42,14.89,6.2,21,15,27
19778.56,36,26,0.43,14.9,6.43,21,15,22
20828.16,37,26,0.43,14.9,6.41,21,15,17
22016,38,26,0.44,14.9,6.5,21,15,12
21913.6,38,25,0.45,14.91,6.73,21,15,7
22487.04,36,29,0.46,14.91,6.87,21,15,2
22568.96,37,28,0.48,14.93,7.1,21,14,57
22016,40,24,0.48,14.93,7.18,21,14,52
21606.4,38,26,0.49,14.93,7.24,21,14,47
22425.6,38,28,0.5,14.94,7.4,21,14,42
23705.6,39,26,0.5,14.94,7.53,21,14,37
24586.24,36,26,0.52,14.94,7.73,21,14,32
26275.84,40,24,0.52,14.96,7.8,21,14,27
27013.12,39,26,0.54,14.96,8,21,14,22
27176.96,35,31,0.54,14.97,8.14,21,14,17
28866.56,36,28,0.55,14.97,8.23,21,14,12
30033.92,36,25,0.55,14.98,8.29,21,14,7
30873.6,37,25,0.56,14.97,8.37,21,14,2
32215.04,39,25,0.56,14.97,8.35,21,13,57
32552.96,41,23,0.56,14.98,8.45,21,13,52
32778.24,39,25,0.57,14.98,8.52,21,13,47
33884.16,39,27,0.57,14.98,8.52,21,13,42
34990.08,37,28,0.57,14.99,8.6,21,13,37
36986.88,40,25,0.58,14.99,8.64,21,13,32
37918.72,40,25,0.58,14.99,8.64,21,13,27
38195.2,40,26,0.59,14.99,8.78,21,13,22
38246.4,38,28,0.58,14.99,8.73,21,13,17
37939.2,38,28,0.58,14.99,8.76,21,13,12
